DATASET_BINARY
SEPARATOR COMMA
DATASET_LABEL,Cancer
COLOR,#070007
FIELD_LABELS,12,3607,536,1594,63,630,3977,2957,3064,3625,1174,903
FIELD_COLORS,#ff0000,#ff0000,#ff0000,#ff0000,#ff0000,#ff0000,#0000ff,#0000ff,#0000ff,#0000ff,#0000ff,#0000ff
FIELD_SHAPES,1,2,4,5,1,2,4,5,1,2,4,5
LEGEND_TITLE,Functional_Cluster
LEGEND_SHAPES,1,2,4,5,1,2,4,5,1,2,4,5
LEGEND_COLORS,#ff0000,#ff0000,#ff0000,#ff0000,#ff0000,#ff0000,#0000ff,#0000ff,#0000ff,#0000ff,#0000ff,#0000ff
LEGEND_LABELS,12,3607,536,1594,63,630,3977,2957,3064,3625,1174,903
DATA
msp_0439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
msp_1700,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
msp_2013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0853c,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0887,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
msp_0492,0,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
msp_0068,1,-1,-1,1,-1,1,-1,-1,0,-1,-1,-1
msp_1120,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1
msp_0922,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_1748,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0163,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0
msp_1326,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1
msp_1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1091,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_0479,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1065,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0741,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
msp_1459,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0542,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0754c,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0559,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
msp_1980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0249,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0198,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1830,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_1337c,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
msp_1153,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0659,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
msp_0574c,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0305,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
msp_0247,0,-1,-1,0,-1,-1,-1,-1,0,-1,0,-1
msp_0091,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1639,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
msp_0289,0,-1,-1,-1,-1,-1,0,0,-1,-1,0,0
msp_1072,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0319,1,1,-1,-1,-1,-1,0,0,0,-1,-1,-1
msp_1062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0664,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0530,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0192,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1
msp_0418,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0855,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1
msp_0998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1264c,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0509,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
msp_0684,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_1267,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_0420,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_1464,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
msp_0376,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
msp_1666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0473c,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1038,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0
msp_0007,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0995,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0269,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0656,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_1040c,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
msp_1331,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
msp_0726,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
msp_0832,-1,0,-1,-1,0,-1,-1,-1,-1,-1,0,-1
msp_0308,0,-1,0,-1,-1,0,-1,-1,-1,-1,1,-1
msp_0578,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0883,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
msp_2029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1543,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
msp_1560,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
msp_0477,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_0981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1647,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0912,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_1055,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
msp_0951,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0528,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
msp_0385,0,-1,-1,-1,-1,-1,1,1,1,1,1,1
msp_0354,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_1027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_2141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0756,0,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_0248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0112,0,-1,-1,0,-1,-1,-1,-1,0,-1,0,0
msp_1607c,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0232,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
msp_1258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0034,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_1652,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1
msp_0016,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0997,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
msp_1156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
msp_1173c,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0077,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1
msp_0504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
msp_1287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0622,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1826,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
msp_0406,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
msp_1387,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
msp_0428,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
msp_0732,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
msp_0738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0458,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0257,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0472,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0831,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
msp_0359,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1
msp_0725,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_0294,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1519,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0
msp_0923,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0643,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1
msp_1498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0050,1,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1
msp_0705,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_0962,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1603c,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0957,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1095,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0927,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0200,0,0,-1,-1,-1,-1,-1,-1,1,-1,1,1
msp_0021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0486,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0015,0,0,-1,0,-1,0,-1,-1,0,-1,0,-1
msp_1552,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_1111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0744,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0
msp_1878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0415,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0258,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1493,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1205,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1
msp_0644,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0602c,-1,1,-1,-1,1,-1,-1,-1,-1,-1,0,-1
msp_1859,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1347c,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1599,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0506,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
msp_0848,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
msp_0363,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0515,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
msp_1441c,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1151,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_1576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0457,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1
msp_1256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0237,0,0,-1,0,-1,0,-1,-1,0,-1,-1,-1
msp_0340,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0172,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1
msp_0630,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1844,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0776,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_1192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0470,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0638,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_1263c,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
msp_1318,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_0138,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
msp_0758,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
msp_0681,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0437c,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1
msp_1105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_2015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_1188,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1
msp_1398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0309,0,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1
msp_0521,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0540,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_1133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0715c,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0040,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
msp_1904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0047,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0005,0,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1
msp_0191,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
msp_0687,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
msp_0482,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1
msp_0601c,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1
msp_0417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
