category,CV,CV,CV,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,IBD,IBD,Infection,Inflammatory,Inflammatory,Inflammatory,Inflammatory,LiverD,LiverD,LiverD,LiverD,LiverD,PD,UC,VKH
cohort,ACVD:CHN:PRJEB21528,atherosclerosis:SWE:PRJNA177201,ob:DNK:PRJEB4336,CRC:AUT:PRJEB7774,CRC:CHN:PRJEB10878,CRC:FRA:PRJEB6070,CRC:GER:PRJEB27928,CRC:GER:PRJEB6070,CRC:ITA:PRJNA447983,CRC:JPN:PRJDB4176,CRC:USA:PRJEB12449,NSCLC:FRA:PRJEB22863,RCC:FRA:PRJEB22863,adenoma:ITA:PRJNA447983,adenoma:JPN:PRJDB4176,advanced adenoma:AUT:PRJEB7774,large adenoma:FRA:PRJEB6070,melanoma:USA:PRJNA397906,small adenoma:FRA:PRJEB6070,GDM:CHN:PRJEB18755,IGT:SWE:PRJEB1786,T1D:LUX:PRJNA289586,T2D:CHN:PRJNA422434,T2D:ESP:PRJNA361402,T2D:SWE:PRJEB1786,CD:CHN:PRJEB15371,CD:ESP:PRJEB2054,acute diarrhea:USA:PRJNA321753,BD:CHN:PRJNA431482,ME/CFS:USA:PRJNA379741,RA:CHN:PRJEB6997,SPA:CHN:PRJNA375935,LC:CHN:PRJEB6337,LC:GBR:PRJEB38481,NAFLD:ESP:PRJEB14215,NAFLD:ITA:PRJEB14215,NAFLD:USA:PRJNA373901,PD:GER:PRJEB17784,UC:ESP:PRJEB2054,VKH:CHN:PRJNA356225
msp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msp_0393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240232190908702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0745022330102092,0.0,0.0
msp_0394,0.029923078027615,0.0,0.0,0.0,0.0708306615752019,0.0,0.1010249984726891,0.0023108365521109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921381595406049,0.0,0.0,0.0,0.0,0.0591938511452525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_0395,0.0,0.2342987432873909,0.0,0.0,0.0,0.0,0.1010249984726891,0.0,0.0,0.0167639205690275,0.0136659094655414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0678735572712804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212140063603384,0.0513832745803028,0.0,0.0,0.0,0.0,0.0,0.0
msp_0396,0.0,0.0,0.0126213323221024,0.0,0.0224710130810137,0.0624756272917635,0.0103188803674355,0.0,0.0,0.0,0.0652136283490194,0.0,0.0,0.0,0.0213626780476755,0.0421489863264552,0.1894407678459905,0.2259899907085564,0.0975299579686973,0.0445152945684963,0.0,0.0,0.0,0.012928426879767,0.0,0.0,0.0,0.0,0.0,0.0902440327053857,0.1623052664867398,0.0,0.0,0.0,0.0,0.0,0.0,0.0597008835862522,0.0,0.0
msp_0397,0.002408682509012,0.0,0.0,0.029438415602388,0.0,0.0,0.0,0.0,0.1848212051486813,0.0,0.0,0.0,0.0,0.1894451342581898,0.0013616923673096,0.0154523387081329,0.0,0.0,0.0176666433463707,0.0402823541912116,0.0,0.2448796567248207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0834878505084384,0.0,0.0,0.0,0.0,0.1504529143172958,0.0,0.0237351027591117,0.0,0.0
msp_0398,0.0,0.0775000116441777,0.0,0.2755436340575481,0.1115391361575635,0.0086791631057508,0.0584495250321856,0.21159809294539,0.1428107444327495,0.0,0.0686903082823772,0.0,0.0,0.0,0.0,0.1069663824435855,0.0,0.0,0.0,0.0649996766662922,0.0,0.0661270861253891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1022726211821051,0.0,0.0,0.0,0.0,0.0274559666773119,0.0,0.1937828965371077,0.0,0.0
msp_0399,0.0,0.0290346376917052,0.015316160002504,0.1359286561367831,0.0,0.0,0.0,0.0,0.0213889991912897,0.0,0.0619272871019691,0.0,0.0,0.079973898381409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1380013631275659,0.0,0.0,0.0,0.0,0.0,0.0,0.020031788477307,0.0441225792668365,0.038189007732273,0.0,0.0,0.0,0.0,0.0543145792371175,0.0,0.0545998556175501,0.0,0.033537866748224
msp_0400,0.029923078027615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387781884880322,0.0,0.0,0.0,0.0,0.1055438112589418,0.0,0.0,0.2840703979573639,0.0,0.0,0.0,0.0,0.0350210487433358,0.0,0.0,0.0,0.0,0.0,0.0,0.0972590456305799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_0401,0.0,0.2002428367798267,0.0,0.0,0.0788399502703633,0.0952634673796912,0.1980745267467067,0.1141310267528856,0.0,0.0,0.0,0.0,0.1181677490194085,0.0,0.0232456121604611,0.0166000301350215,0.1565846013051219,0.0,0.0,0.1085881418098646,0.0,0.0,0.0,0.0212135822529475,0.0,0.0,0.0,0.0,0.0,0.0180649337561857,0.060216163063734,0.0,0.0,0.0,0.0,0.0,0.0,0.1588627722295653,0.0,0.0
msp_0402,0.1142642829115093,0.123606895970633,0.0767611643723555,0.0803903393511096,0.0836115628650366,0.0960940855960001,0.0,0.0079249285569784,0.0,0.0060801360116266,0.0099487145119261,0.080734310682799,0.0,0.0,0.0,0.0,0.1168426039705707,0.0,0.1388846470964508,0.090846164177314,0.0242625433351637,0.0,0.0291932775671402,0.0,0.0,0.0,0.0,0.0,0.0,0.0247625875174558,0.0,0.0,0.0,0.0,0.0,0.051924375463987,0.0,0.0181382809997764,0.0,0.0
msp_0403,0.105495153261302,0.123606895970633,0.0098441508776755,0.157929331007277,0.0,0.0,0.0,0.0897575670262361,0.0071379878553414,0.0,0.0,0.0,0.0,0.0,0.0236457784739518,0.029357038741317,0.0,0.0549105377879467,0.0,0.0,0.0242625433351637,0.0145064713296414,0.0243456134639905,0.0515186997571583,0.0123871306862594,0.1280862739774414,0.0,0.0,0.0,0.0039357564083264,0.2250334313555727,0.0020802704895065,0.0,0.2979822129420473,0.0671589779154638,0.0,0.1342120435679017,0.0,0.081981129252959,0.0
msp_0404,0.0,0.0,0.0191581407556785,0.1723944792228756,0.0,0.0,0.0,0.0,0.0606887810553312,0.0,0.0356915219678053,0.0,0.0,0.0,0.0,0.0893734239765621,0.148618023793816,0.0,0.0,0.0535321363320601,0.0,0.1351042863967126,0.0,0.0,0.0,0.0,0.0,0.0,0.0664873223794424,0.0,0.1497638504701995,0.0,0.0,0.0,0.0,0.0349966438427956,0.0,0.1980400034934594,0.0,0.0398752165205834
msp_0405,0.0,0.0,0.0,0.3438797454894368,0.0263774459930067,0.0,0.0413434034267117,0.0413179165640798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0721654793841283,0.0,0.0,0.2323134368881136,0.0051649208999302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264948173392489,0.1301614989666385,0.0359277068798877,0.0,0.0,0.0,0.0796113806067916,0.3248043654466977,0.0993205713593971,0.0,0.0
msp_0406,0.0,0.0,0.0,0.0,0.067616260926172,0.0,0.0,0.0,0.0,0.0049887464444251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0280288293647008,0.0,0.0,0.1338062724576789,0.0,0.0,0.0,0.0,0.0,0.0,0.0978166792274684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_0407,0.0,0.0,0.0742455101253906,0.1113409462045527,0.0,0.0,0.0322139799799939,0.0,0.1929608664963169,0.0,0.0,0.0,0.0,0.026780998171636,0.0384972391313996,0.0825492075821236,0.0722781327102521,0.0,0.0,0.0,0.0,0.0553473459886418,0.0,0.1009950493836207,0.0725463269288945,0.0,0.0,0.0,0.0734180500885975,0.0,0.1383847857049963,0.0212030548795134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_0408,0.2539853728207749,0.0,0.0,0.0409421350888982,0.0544270911859992,0.0,0.0,0.0,0.0,0.0405655616763804,0.0250311863254521,0.0,0.0,0.0,0.0128567610146193,0.1045504270416118,0.0,0.0975371467862813,0.0,0.0,0.0,0.0,0.145108243524467,0.0,0.0,0.1477946272525676,0.0,0.0,0.0039676141859782,0.0300843145885376,0.0777395551636134,0.1203948156144275,1.0,0.1526264522661501,0.0780609738218405,0.0,0.0011240114717214,0.0207294639997445,0.081981129252959,0.0
msp_0409,0.0409516962561782,0.0,0.0,0.0,0.0,0.0357507103921468,0.0261104390957586,0.0799708045104065,0.0149974687858045,0.0,0.1054496105170591,0.0809092499946758,0.0,0.0,0.018625221153115,0.0,0.0,0.0276384968041564,0.1045085074499412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505165415395522,0.0,0.0,0.0,0.0,0.0,0.0,0.0684204180706002,0.0,0.0131261868005404
msp_0410,0.1138563171552994,0.0246874730276498,0.0,0.1427782845736025,0.1390820171929639,0.132404878768797,0.1713018319642379,0.0547396440635535,0.0774680321360733,0.0,0.1266218564464446,0.1562788056374035,0.1183934700263917,0.0446628005511307,0.0011671648862654,0.0848444064452045,0.0,0.0644125709086755,0.1794182602600108,0.0986468165313536,0.1233274466982188,0.0,0.0369757288137378,0.0,0.0,0.0,0.0,0.0,0.0,0.0186809061314132,0.0,0.0053060912487485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_0411,0.0,0.0,0.0629654178779622,0.0,0.0,0.0,0.1957148156792239,0.0454081106653093,0.0,0.0,0.0,0.0,0.0369089864859447,0.0570870100435891,0.0,0.0365977238089651,0.0,0.2710728871523805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2657216291186522,0.0,0.0,0.0,0.026263686078342,0.0,0.0,0.0,0.073621017383231,0.0,0.0
msp_0412,0.0,0.0,0.0,0.0960507950688581,0.0,0.057010658520607,0.0526505684186049,0.0,0.0,0.0941316089102193,0.1365491282122521,0.0,0.0607001858839817,0.0,0.0693907635599636,0.0811821520421269,0.0267073820828766,9.945931132209457e-05,0.0275146972213666,0.0,0.0538728746691914,0.3116159812557939,0.0,0.0817159770354183,0.0419164522899441,0.0,0.1575521978122203,0.0,0.0449626808538418,0.1756275750855366,0.0766302419455732,0.0527887578848067,0.0,0.0,0.0,0.0687961738674452,0.0,0.0074318109802154,0.0,0.0040707765501885
msp_0413,0.0587567604722017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534354979470554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142311886415648,0.1071249665008373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_0414,0.0,0.0348799198368953,0.0,0.1871800152995945,0.0,0.0,0.0,0.0,0.1878510609707908,0.0,0.0029465644739555,0.0,0.0,0.0802764322653514,0.0,0.1802195206463142,0.0,0.0596241119336629,0.0,0.1023128445479976,0.0464201097099247,0.0,0.0,0.0,0.0875078918756634,0.0,0.0,0.0,0.081639347903855,0.0,0.0,0.0,0.0383253394348099,0.0163018345201705,0.0,0.1354343370377903,0.040962277616417,0.1038993982363155,0.0,0.188139688281973
msp_0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_0416,0.0,0.0,0.0888986312220952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136917691743384,0.0,0.0,0.0,0.0859478200508754,0.0,0.0239313205902352,0.0,0.0,0.0,0.0661012510806865,0.0,0.0,0.0,0.0576051118740209,0.0,0.0,0.0,0.0,0.1199634295626077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999477048791775
msp_0417,0.0,0.0,0.0129394024396008,0.3142531447361557,0.0,0.1083887745117142,0.1063252750122856,0.0,0.0,0.0252374889659897,0.0,0.1197551237760809,0.2149561989947767,0.0,0.0,0.0766194325226098,0.0,0.0,0.1533900844078469,0.0,0.0117610184247992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921225038235153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_0418,0.0,0.0653497792600152,0.0716992985702361,0.1512174757461119,0.0409790190806675,0.0,0.0,0.0,0.0,0.0242455680096518,0.0013599582994654,0.0,0.0,0.0,0.0,0.044745089302269,0.0927670478401012,0.0092703853784785,0.1630959259736315,0.0275641506570578,0.0353538032993674,0.0114325597332019,0.0,0.0756537072668619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116257657690149,0.0,0.0,0.0,0.0482577707522376,0.0282070139030794,0.0,0.0,0.0
msp_0419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369000728683835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1255941560135565,0.0,0.0,0.1008327998278673,0.0,0.0254441551132573,0.0,0.0,0.3024073683795029,0.0544940276116355,0.079374960554094,0.0,0.0,0.1105980666665691,0.0,0.0,0.1753638170872112,0.0,0.080431433953921,0.0417750768434117,0.1395351674250037,0.0180750799835821
msp_0420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074778628199086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0429702480278529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_0421,0.0,0.0,0.0,0.1253847586797796,0.0,0.0,0.0,0.0346313494460738,0.0,0.0666737963579741,0.0069745414383635,0.0,0.0,0.0,0.0,0.1225746789615548,0.0,0.0186788054546517,0.0,0.0,0.0246620245242922,0.0,0.0,0.0,0.0441893351426619,0.0,0.0,0.0,0.0,0.1036202216449495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2153218842036082,0.0,0.0
msp_0422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1005816833546459,0.0588632208160596,0.0,0.0,0.0,0.0,0.0,0.0219677508304599,0.0,0.0,0.0916218970534942,0.0,0.0,0.0,0.0,0.0,0.2215112002990132,0.0,0.0,0.0,0.0,0.0,0.0,0.0487142097388047,0.0,0.0,0.0,0.0570849550142177,0.3375421327388057,0.1136352149423272,0.0069247226943594,0.1359059177167001,0.0
msp_0423,0.0129584586589226,0.0,0.0,0.2316502993306693,0.0800872713096579,0.1232862725294585,0.0,0.1060860239518496,0.0,0.0005157768169853,0.0,0.0872720795364091,0.1517525456237672,0.0,0.0206293613985915,0.1660087704656546,0.1717477467813203,0.042292582196021,0.1432883466658667,0.0,0.0044361789059495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068638818278339,0.1705770263926832,0.0373702541208614,0.0600548779987882,0.0,0.0,0.0,0.0,0.0032406188881719,0.0723194044100846,0.0,0.0330492818007993
msp_0424,0.0,0.0,0.0,0.0017005792796855,0.0510700212310247,0.0,0.0099399535452552,0.0,0.0780303975129558,0.0581081857488075,0.0600337396717577,0.0,0.0,0.0,0.0462140233721503,0.0159317891440008,0.0,0.0473698877185828,0.017782476807952,0.0183345048847575,0.0,0.3239225257740569,0.0,0.018641092980036,0.0,0.0,0.0,0.0,0.0,0.0,0.1615570106544861,0.0,0.0,0.0,0.0,0.0,0.0,0.1567908817099691,0.0,0.0
msp_0425,0.0867424489300466,0.0,0.1671446867775672,0.0753820521225155,0.0891203648172645,0.1280828145718648,0.012306979900526,0.0221310667584868,0.0,0.0169338444421066,0.0438540742327531,0.1326390275697596,0.0,0.0,0.0,0.0,0.0,0.1021607782887146,0.1206413647398383,0.0,0.1149449065079945,0.0,0.0,0.0901155112570944,0.0395378261802764,0.0,0.0,0.0,0.0,0.1013012169260116,0.0,0.0,0.0,0.0,0.0579139741530311,0.0,0.0604851185105219,0.0,0.0546540861686393,0.0
msp_0426,0.0,0.2121861790077803,0.0186726132813371,0.4798751187386622,0.0,0.1060096623070656,0.0,0.0385074538177046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239820024055215,0.0,0.0,0.0079517342624955,0.0,0.0,0.0,0.0,0.0,0.0,0.0081478067010764,0.0,0.0,0.0,0.0437971979877054,0.0110903042427174,0.0,0.0,0.0582771147411644,0.0,0.0,0.013378690351802,0.0658759235214327,0.0,0.1496445753732784
msp_0427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003156469252192,0.0,0.0088207638185994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_0429,0.0,0.0653538999278307,0.0,0.0379140206999208,0.0026364638160926,0.0,0.0458535928914439,0.0084876173783707,0.0469276426224258,0.0009830307016637,0.0609842443840567,0.0177457134442762,0.0,0.0,0.0107830898832291,0.0,0.1266436119833028,0.0,0.0169975193930536,0.0028517604624211,0.0,0.0,0.0316321497086829,0.0,0.0,0.0,0.0,0.0401195121585399,0.0,0.0,0.0,0.0141557700558264,0.0,0.0,0.0,0.1060138328308539,0.0,0.0599069022566161,0.0,0.0223837668090753
msp_0430,0.0,0.0,0.0,0.2703175157350523,0.0,0.0374962670373732,0.0,0.0,0.0128163488593493,0.0,0.0539834516199227,0.1264892438322093,0.121578325339772,0.0230978911202256,0.0063055921627679,0.1169050899377554,0.1100674436501278,0.0,0.1656666020269051,0.0114735530983714,0.0,0.0,0.0,0.0292136355889519,0.0,0.0,0.0,0.0,0.0375413625719698,0.0,0.0966548983171115,0.0840462427779295,0.0,0.0,0.0,0.076008652338641,0.0,0.0570915005151161,0.0,0.0021366223469274
msp_0431,0.0,0.0406932398097112,0.0482407510096564,0.1088235303190282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095475957831016,0.1738288940859931,0.0,0.0591742670192771,0.0,0.1855368667141347,0.1142311886415648,0.0,0.1065001496674752,0.0210724356560579,0.0,0.0,0.0,0.0,0.0,0.065674384689054,0.0,0.0,0.0,0.1044037227047711,0.0579355511862587,0.0719511632923671,0.0,0.1093081723372787,0.0
msp_0432,0.0,0.0704139818819326,0.0331570984230415,0.0857765493816689,0.0,0.11942367777562,0.0,0.0,0.0,0.006136510126204,0.016525445566702,0.1329184192131962,0.2016397662331558,0.0547656200123498,0.0,0.0,0.1543626918616933,0.0,0.0,0.0951385647013211,0.0,0.3381832395128846,0.0,0.0,0.0,0.0,0.0,0.0,0.0157439863767452,0.0,0.1380268924472932,0.0540505400169009,0.0,0.0043239933710769,0.0,0.0,0.0,0.1060509252414956,0.1115742463510843,0.0397204046629206
msp_0433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0581525467825075,0.0,0.0419092911340646,0.0,0.0,0.0,0.0,0.0344013008522425,0.0,0.0,0.0,0.1746361922230045,0.0062022298467514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343055117984216,0.0,0.0,0.0635000080853804,0.0,0.0,0.0,0.0383801287316013
msp_0434,0.0,0.0,0.0,0.0315717018258438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063129385043841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_0435,0.0,0.0437868190563962,0.0,0.1104830415359497,0.236739111701276,0.2502120162787418,0.1522860096161036,0.0308124371124789,0.0522822758892753,0.0,0.0038033060456433,0.412042953984465,0.2248642063650743,0.0,0.0,0.0,0.0220249759970961,0.0401504825792136,0.0484139938836052,0.0,0.0780971755024272,0.1142311886415648,0.0491975604664937,0.0,0.0,0.0,0.0,0.0,0.0,0.1506233309201758,0.0,0.0259257489623329,0.0,0.0,0.0,0.0,0.0,0.2385713574524087,0.0,0.0043650495538166
msp_0436,0.0465773956767662,0.0,0.0,0.0,0.1196693010418528,0.0,0.1256521617162954,0.193200486546591,0.0,0.0745129472653874,0.1491933548634038,0.0,0.0,0.0,0.0001409644197021,0.0,0.0,0.2207268598909787,0.0346189160653948,0.0,0.1872365061689274,0.0,0.0,0.0018442777839082,0.0510879232079437,0.0,0.0,0.0,0.0,0.0,0.1688067783574337,0.0033636465656789,0.0,0.0,0.0,0.0,0.1341831225473065,0.0088095577667858,0.0,0.0
msp_0437c,0.2544507088144299,0.0,0.0,0.0,0.1212360925032887,0.0,0.1616940134155843,0.2523720393668148,0.070347533294201,0.0752143332725311,0.0,0.0,0.0,0.0,0.0193891084874925,0.0,0.0,0.3445886141315855,0.0,0.0,0.0902422386089761,0.0917073860802001,0.0,0.0,0.1658905721709627,0.1316419149814573,0.0,0.0743163633779908,0.0428486315046524,0.0,0.1584874437018772,0.0801442139448707,0.131766001504975,0.0,0.0,0.0,0.0,0.2486772502522205,0.0,0.0
msp_0438,0.0,0.0,0.0,0.0,0.0,0.0184626153578862,0.0,0.0463541129708366,0.0,0.0,0.0637672360078954,0.0,0.0481278646833355,0.0,0.0,0.017425312894917,0.0,0.0,0.0576486187484359,0.0,0.0,0.0,0.0548232224707669,0.0,0.0,0.0,0.0,0.0,0.0,0.1152756666590689,0.0,0.0,0.0,0.0,0.0,0.0,0.1180452483110553,0.0,0.0,0.0
msp_0439,0.0,0.1715159811546388,0.0687963238563367,0.0,0.0,0.0750800527689915,0.0398005113628364,0.0,0.0,0.0,0.0,0.0422023981643105,0.1447376565548089,0.0,0.0,0.0,0.0,0.0048199857862483,0.1388846470964508,0.0523222951695165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065103395956639,0.0151422851112508,0.0,0.0,0.0,0.0,0.0,0.0591612774973679,0.0,0.0,0.0,0.0
msp_0440,0.0034269915108151,0.0,0.0,0.1595650544928374,0.0,0.0,0.0,0.0,0.1384011838328301,0.0,0.1029953384278988,0.0,0.0,0.0147156691683576,0.0,0.0301013483088531,0.0754899316718782,0.0,0.0,0.0,0.0,0.3239225257740569,0.0,0.1438278391580784,0.0,0.0,0.0,0.0,0.0,0.0302117707855047,0.0,0.0,0.0,0.0,0.0476788948913641,0.1681066205070109,0.0,0.0,0.3189375255428657,0.0
msp_0441,0.123197262941698,0.0,0.0,0.0,0.0593600065065636,0.0188129823249158,0.0,0.2101440664469469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2064789513618097,0.0,0.1640558457716253,0.0,0.0,0.0,0.0,0.0,0.0678735572712804,0.0,0.0,0.0,0.0,0.0,0.0043584988672117,0.0,0.0238530705322044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_0442,0.0,0.0,0.0,0.2275867690282815,0.0599826107019341,0.1712174177476059,0.0209502224682142,0.0347806674520765,0.0131711208315089,0.0,0.0,0.0221532964860551,0.3433087305444755,0.0,0.0,0.1191596593498925,0.1236244139572143,0.0,0.0,0.0517658540682697,0.0,0.0293898160557284,0.0,0.0,0.0,0.0,0.0,0.0,0.0294626613829128,0.0793107746478749,0.1055772321952689,0.0,0.0,0.0,0.0,0.0,0.0,0.3942714348509845,0.0,0.0
msp_0443,0.0823955429423599,0.0,0.0,0.0,0.0225668141901977,0.0,0.0,0.0,0.0,0.0,0.0534354979470554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018564732722647,0.0,0.0,0.0382523293649944,0.0,0.0,0.0,0.0,0.0,0.0,0.0377190364399045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_0444,0.0,0.0,0.0290446845993761,0.2275013387456424,0.0,0.0,0.057633810752164,0.0346313494460738,0.0,0.0,0.0365797928264471,0.0,0.0,0.0,0.0593344858910354,0.0816744053465921,0.0686112296417154,0.0,0.1558641180273283,0.0556377816408844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503670251386988,0.0,0.0,0.0,0.0,0.0,0.0,0.0292044306479028,0.0,0.0391492371077124
msp_0445,0.0,0.0,0.0,0.0279635073314616,0.0,0.0,0.0075062331550376,0.0032306970434726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239820024055215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107090264629126,0.0,0.060278897547764,0.0,0.0,0.0,0.0,0.0,0.0958737709988185,0.0,0.0
msp_0446c,1.0,0.2342987432873909,0.0383388612098471,0.0472574139419184,0.1302355516457308,0.1260004834746928,0.0552025735458601,0.0898608240027529,0.0,0.1033465950083046,0.1147402700649145,0.1428397870276377,0.1492146421995432,0.0,0.0706178075935405,0.0842599791335295,0.1814791811426174,0.0,0.1484420171688841,0.0,0.1176345535852614,0.0,0.0497939830458983,0.0,0.107136604836542,0.121078374993336,0.0,0.0,0.0,0.0,0.0,0.0,0.1095808393038196,0.086884749917396,0.0,0.0005458437218995,0.1776240398866527,0.0730146244511991,0.0,0.0
msp_0447,0.0,0.0,0.0,0.1167674703593082,0.0,0.0,0.0611367758556386,0.0,0.0281668365467382,0.0,0.017839438663633,0.0,0.0,0.0742944177894345,0.0,0.041587224276876,0.0,0.0,0.0,0.0,0.0,0.1104359236209975,0.0,0.0,0.0,0.0,0.0,0.0,0.0064740601785036,0.0491174469936356,0.044811193515159,0.0,0.0,0.0,0.0,0.0,0.0,0.2169300423267592,0.0,0.0
msp_0448,0.0,0.0,0.0575204906594325,0.0256951611771062,0.0015893378932881,0.0,0.0,0.0,0.1352438897767732,0.0,0.1846133389482195,0.0,0.0,0.0062034736855685,0.0263635115475594,0.0,0.0,0.1434229101575134,0.0,0.0452267012214095,0.0,0.0267099412504966,0.0,0.0,0.0411407675859371,0.0,0.0,0.0,0.0,0.1118350217831275,0.1029345431815064,0.0,0.0,0.0,0.0,0.0,0.0,0.0207456151509324,0.0,0.0
msp_0449,0.0,0.0,0.0,0.0,0.0,0.0,0.1262742246675013,0.0,0.0126423257310909,0.0,0.0,0.0,0.0937541893115581,0.0,0.0,0.0,0.1342368021837671,0.0,0.0,0.0318993854183211,0.0,0.238508179445929,0.0,0.1049556395555274,0.0,0.0,0.0,0.0,0.0244407266473648,0.0,0.1305374037500109,0.0670082506760259,0.0,0.0,0.0,0.0,0.0,0.2090379636145584,0.0,0.0976526530703231
msp_0450,0.0,0.0,0.0,0.0,0.0178560754748419,0.0,0.0,0.0,0.2268367153852937,0.0,0.0,0.0,0.0,0.0802764322653514,0.0146200119418629,0.0,0.0,0.0,0.1238623153762591,0.0,0.0,0.1200390474141278,0.0293170888053513,0.0716335318826566,0.0,0.0,0.0,0.0,0.0,0.0,0.0219099657714764,0.0,0.0,0.0,0.0,0.0428672449598617,0.0,0.0838240853656881,0.0,0.0
