,0,1,8,7,3,4,6,5,9,10,11,12,13,14,15,16,17,2,19,20,21,27,22,23,24,26,25,18
msp_0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002614677623109086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001838411744487342,0.0
msp_0003,0.002395351333114111,-0.0008216959443558865,-0.001892101644299534,0.0,0.0008067829210763919,-0.00017562175401873852,-0.0021547579191560488,0.0008453436455480965,0.0007339629836819225,-0.001388015020525757,0.0004411282581529311,-0.00025686035468308876,0.0021022902532093963,-0.0009857142957197841,-0.0011473189551026246,0.0007861310804804104,0.0018217692380884604,-0.0003856156921387198,-0.0024636976969622543,0.006304319713930692,-0.005815495688075374,0.0,0.0008116864665186636,0.0004683107076421754,-0.00117617528408225,0.0010162508120382084,-0.0007823112465802124,-0.004511780565113897
msp_0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035152782259555593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_0005,0.0006362521608782613,-0.002062058668421737,0.0,0.0,0.003930674954729777,0.0017986584411422905,0.0,-0.0005569401877987859,0.005729529414930647,0.001136316859968096,-0.0006464668798690836,0.00044747107918601073,0.0023351381110247624,-0.000682348372219506,0.0014240714654680058,0.002832589164700691,0.0008197285125254373,0.0004676066307743638,0.008568523995687994,0.01241285519580341,0.0019720371581108754,0.0,0.0005197423207393161,0.0012595704865883777,-0.003082542182275774,0.001222867019451399,0.004352768663775531,0.000982683982683983
msp_0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.449610197824053e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msp_0007,0.0015130502669746938,0.002062390987446538,0.0028561692105402974,0.0,-0.002660787350355224,-0.0011337578596636738,0.0007256946035910294,-0.0020197818868151855,-0.00098362303533663,-0.0003507575301274869,0.0028600530688792313,-0.0012024821418022847,-0.0030184060399724225,-0.0013136387094701265,0.0008394061607929224,0.0039725348179361535,-0.0007840102776284535,-0.0027544038839056456,0.0013465762828849131,0.0007421997021539348,-0.001628309235020575,0.0,0.0005449975416415315,0.0011087022150276335,0.00277803215980393,-0.0012390164793794553,-0.005495407093356814,0.0
msp_0008,-0.00030104431419212456,-0.000271367901019155,0.0,0.0,-0.0023691835739454506,-0.0013238095489592212,-0.0012102250124466506,-0.0003117757835978764,-0.0018397970832214905,0.0008398705967450915,-0.00051515854100639,0.0,-0.0008186492655005659,-0.0011924970943582548,0.00020092854565875707,0.0005695981404461134,0.0,0.0006403967172682755,0.0005155493601359202,0.0,-0.0018514736811300484,0.0,-0.001155492273732998,-0.0011176786029375072,-0.0010026663711223092,0.00036162301958350576,-0.00040417226755109224,0.0
msp_0009,0.0035272930721785747,0.0006804590703869838,-0.0004217003040532454,0.0,0.0025676616284094544,0.0010406352474710036,-0.002577688124554433,-0.0023627731431746205,0.002096025908875811,0.0012600682582235155,0.0004642435648217414,0.0004383253336543696,-0.001163611068414048,0.001355450493321509,0.0011957150304039463,-0.0009696524528294779,0.0008803712325026901,0.0007090960999422244,0.0008965792463540485,0.0016416040100250611,0.001078055282768483,0.0,0.004971114048104876,0.004118274191246105,0.0014421264955074146,-0.000735049160256007,-0.0015693845746899324,0.0
